299.0,3586.0,2311.0,0.0,0.0,1815.0,413.0,9553.0,4210.0,0.0,10970.0,5353.0,8345.0,5423.0,20801.0,9592.0,508.0,972.0,1527.0,4662.0,556.0,988.0,3735.0,5421.0,2240.0,181.0,5303.0,0.0,511.0,822.0,898.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,834.0,329.0,0.0,66.0,509.0,0.0,1495.0,938.0,0.0,2154.0,1555.0,1919.0,1425.0,4591.0,2704.0,0,0,0,1,0,0,0,0,0,0
103.0,811.0,0.0,0.0,0.0,364.0,0.0,11301.0,0.0,1773.0,12811.0,5462.0,11429.0,7569.0,21171.0,9028.0,127.0,752.0,3603.0,6649.0,925.0,375.0,3432.0,2914.0,2749.0,2347.0,4436.0,26.0,1252.0,606.0,4101.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,221.0,0.0,0.0,0.0,0.0,0.0,1899.0,0.0,471.0,2857.0,1530.0,2763.0,2275.0,5017.0,2448.0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,1695.0,0.0,0.0,4843.0,10023.0,2845.0,13422.0,11022.0,7394.0,7168.0,15685.0,13326.0,13520.0,19037.0,616.0,2145.0,566.0,5392.0,349.0,3819.0,5129.0,4378.0,3677.0,2007.0,1156.0,6589.0,592.0,706.0,3215.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,901.0,1817.0,1115.0,3042.0,2678.0,1354.0,1148.0,3563.0,3262.0,3332.0,4187.0,0,0,0,1,0,0,0,0,0,0
0.0,1856.0,5120.0,0.0,4485.0,6406.0,3977.0,1236.0,1163.0,636.0,4738.0,14610.0,15093.0,10328.0,18436.0,23622.0,1735.0,2731.0,6248.0,2024.0,2290.0,631.0,3739.0,1445.0,4863.0,872.0,2489.0,6115.0,759.0,2273.0,4099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,816.0,0.0,1027.0,1614.0,767.0,368.0,281.0,36.0,1334.0,2962.0,3391.0,2492.0,4412.0,5298.0,0,0,0,1,0,0,0,0,0,0
1659.0,0.0,3633.0,0.0,3009.0,8849.0,3878.0,11727.0,13508.0,4404.0,8458.0,14225.0,21963.0,18421.0,21113.0,23993.0,1416.0,3382.0,3184.0,5293.0,1047.0,2201.0,4151.0,4184.0,6003.0,2600.0,3707.0,4892.0,1545.0,528.0,2669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,207.0,0.0,667.0,1847.0,1294.0,2345.0,2608.0,1412.0,1954.0,3083.0,4969.0,4571.0,4923.0,5503.0,0,0,0,1,0,0,0,0,0,0
1343.0,0.0,0.0,9134.0,6489.0,4956.0,9680.0,5133.0,1304.0,2465.0,7398.0,357.0,6309.0,12307.0,1842.0,14716.0,2496.0,2333.0,2907.0,5331.0,1147.0,2957.0,4748.0,1630.0,279.0,3482.0,2761.0,4576.0,250.0,2813.0,4171.0,3912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,1606.0,1511.0,896.0,1724.0,875.0,332.0,283.0,1970.0,0.0,1779.0,2617.0,706.0,2920.0,0,0,0,1,0,0,0,0,0,0
982.0,0.0,0.0,0.0,0.0,1941.0,11774.0,15307.0,660.0,2619.0,10399.0,5387.0,0.0,1680.0,15115.0,3531.0,296.0,1533.0,2093.0,5648.0,229.0,2620.0,5436.0,2945.0,317.0,1743.0,5415.0,444.0,694.0,3121.0,3758.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,414.0,2182.0,3625.0,264.0,365.0,2137.0,1477.0,22.0,968.0,3025.0,937.0,0,0,0,1,0,0,0,0,0,0
0.0,5834.0,5071.0,0.0,4860.0,13686.0,754.0,2239.0,0.0,1146.0,8414.0,196.0,8059.0,6501.0,11235.0,20728.0,0.0,7298.0,3924.0,3221.0,0.0,1766.0,3709.0,6595.0,2230.0,681.0,3038.0,5262.0,674.0,962.0,1004.0,7258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1374.0,1393.0,0.0,1536.0,2682.0,143.0,225.0,0.0,146.0,1398.0,384.0,1825.0,1615.0,3213.0,4348.0,0,0,0,1,0,0,0,0,0,0
1987.0,3834.0,0.0,0.0,972.0,1393.0,15808.0,0.0,4259.0,5708.0,7497.0,13958.0,7928.0,4873.0,8923.0,23759.0,1231.0,2111.0,4960.0,0.0,1063.0,1014.0,5023.0,3549.0,1370.0,1450.0,733.0,5374.0,262.0,1610.0,1957.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,730.0,0.0,0.0,246.0,675.0,3504.0,0.0,1073.0,1476.0,1783.0,3082.0,1888.0,1187.0,2665.0,5397.0,0,0,0,1,0,0,0,0,0,0
0.0,2549.0,3802.0,0.0,15717.0,3695.0,11600.0,0.0,0.0,8763.0,11548.0,7957.0,15882.0,6809.0,0.0,17538.0,2587.0,2425.0,6169.0,762.0,4441.0,1599.0,4284.0,5200.0,5428.0,2390.0,2190.0,5494.0,4848.0,624.0,1631.0,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,494.0,0.0,3215.0,989.0,1576.0,0.0,0.0,2105.0,2536.0,1903.0,3418.0,1903.0,242.0,3618.0,0,0,0,1,0,0,0,0,0,0
12.0,913.0,0.0,0.0,0.0,2212.0,3745.0,1430.0,10736.0,2612.0,16554.0,17502.0,20539.0,5951.0,17056.0,10183.0,28.0,1380.0,2828.0,6900.0,416.0,1916.0,4590.0,4588.0,6319.0,626.0,5164.0,3727.0,0.0,1798.0,1693.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,59.0,0.0,0.0,0.0,692.0,467.0,0.0,2380.0,286.0,3558.0,4130.0,4565.0,1621.0,3972.0,2653.0,0,0,0,1,0,0,0,0,0,0
2515.0,450.0,0.0,0.0,9365.0,3692.0,7592.0,2163.0,399.0,8504.0,13308.0,0.0,5280.0,3282.0,9457.0,20378.0,3284.0,1488.0,4647.0,36.0,255.0,1031.0,3342.0,0.0,1138.0,156.0,4742.0,5344.0,672.0,640.0,1649.0,6247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,78.0,0.0,0.0,2071.0,957.0,1476.0,657.0,0.0,2236.0,2964.0,116.0,1216.0,902.0,2663.0,4302.0,0,0,0,1,0,0,0,0,0,0
1487.0,888.0,0.0,0.0,0.0,3206.0,3005.0,14140.0,1004.0,0.0,12340.0,4483.0,0.0,662.0,22601.0,9898.0,507.0,767.0,3397.0,4966.0,751.0,1478.0,3856.0,5635.0,643.0,2194.0,4693.0,0.0,797.0,1761.0,3780.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,164.0,0.0,0.0,0.0,714.0,655.0,2859.0,242.0,0.0,2588.0,1393.0,0.0,14.0,5075.0,2762.0,0,0,0,1,0,0,0,0,0,0
117.0,0.0,0.0,0.0,1832.0,6816.0,9991.0,0.0,622.0,0.0,11623.0,14950.0,9718.0,18682.0,20944.0,18441.0,0.0,2086.0,4391.0,0.0,551.0,1469.0,4498.0,45.0,1097.0,6722.0,4695.0,3781.0,753.0,587.0,3206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,592.0,1520.0,1769.0,92.0,130.0,0.0,2069.0,3330.0,2778.0,3950.0,4684.0,4463.0,0,0,0,1,0,0,0,0,0,0
0.0,696.0,0.0,0.0,8664.0,10477.0,8698.0,0.0,1057.0,5758.0,9589.0,9420.0,2661.0,0.0,19011.0,13279.0,1522.0,2826.0,5351.0,783.0,2278.0,2775.0,5689.0,1763.0,395.0,2340.0,5070.0,2907.0,2887.0,1751.0,3210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,2255.0,814.0,0.0,263.0,1450.0,1827.0,2120.0,667.0,0.0,3949.0,3441.0,0,0,0,1,0,0,0,0,0,0
651.0,2551.0,0.0,0.0,0.0,753.0,8123.0,4428.0,0.0,2453.0,5508.0,2618.0,8475.0,4396.0,19974.0,6775.0,604.0,888.0,4919.0,542.0,231.0,682.0,4690.0,0.0,2324.0,3414.0,4412.0,164.0,1043.0,3939.0,3339.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,517.0,0.0,0.0,4.0,227.0,1413.0,1156.0,0.0,151.0,1300.0,770.0,1853.0,1624.0,4294.0,1789.0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,0.0,5199.0,1254.0,14734.0,0.0,5623.0,3537.0,5994.0,11915.0,4434.0,8145.0,11425.0,22899.0,660.0,1294.0,5494.0,848.0,2096.0,1409.0,4866.0,4919.0,1445.0,1826.0,0.0,5228.0,0.0,1125.0,3230.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,249.0,2987.0,0.0,1269.0,847.0,1246.0,2465.0,1110.0,1971.0,3083.0,5141.0,0,0,0,1,0,0,0,0,0,0
